name,review_count,rating,distance,price,location.address1,station latitude,station longitude,number of bikes,station id
The Melting Pot,388,7.0,931.6935515875009,3.0,1110 N Glebe Rd,38.884829,-77.127671,5.0,102
Eat Cafe,1,8.0,983.2054007686738,,1000 N Glebe Rd,38.884829,-77.127671,5.0,102
Booeymonger,123,6.0,941.9680519585332,1.0,1010 N Glebe Rd,38.884829,-77.127671,5.0,102
Subway,4,5.0,464.64915367843633,1.0,1701 N George Mason Dr,38.884829,-77.127671,5.0,102
McDonald's,55,5.0,888.9359806284216,1.0,5009 Wilson Blvd,38.884829,-77.127671,5.0,102
Pizzaria Carry Out,0,0.0,885.9903696648349,,5019 Wilson Blvd,38.884829,-77.127671,5.0,102
Bomba Paella,0,0.0,902.1764600599911,,1110 N Glebe Rd,38.884829,-77.127671,5.0,102
EAT Cafe,0,0.0,983.2054007686738,,1000 N Glebe Rd,38.884829,-77.127671,5.0,102
The Salt Line - Bethesda,27,8.0,371.00769921653654,,7284 Woodmont Ave,38.979875,-77.093522,8.0,103
Mon Ami Gabi,1329,8.0,247.47806721624042,3.0,7239 Woodmont Ave,38.979875,-77.093522,8.0,103
Hawkers Asian Street Food,691,8.0,434.3565795538585,2.0,7117 Bethesda Ln,38.979875,-77.093522,8.0,103
PLANTA Bethesda,259,9.0,386.94700399277207,2.0,4910 Elm St,38.979875,-77.093522,8.0,103
Maya Cuisine Restaurant & Bar,83,9.0,371.3496311295997,,7345-A Wisconsin Ave,38.979875,-77.093522,8.0,103
True Food Kitchen,689,8.0,99.69835730797698,2.0,7100 Wisconsin Ave,38.979875,-77.093522,8.0,103
Chiko,89,8.0,356.45145255262935,2.0,7280 Woodmont Ave,38.979875,-77.093522,8.0,103
Silver New American Brasserie,610,8.0,146.37017430661007,2.0,7150 Woodmont Ave,38.979875,-77.093522,8.0,103
Corella Café and Lounge,22,9.0,430.92314506796185,2.0,4646 Montgomery Ave,38.979875,-77.093522,8.0,103
Delhi Spice,46,10.0,526.2342332558778,2.0,4925 Bethesda Ave,38.979875,-77.093522,8.0,103
Tatte Bakery & Cafe,267,8.0,270.3714376511185,2.0,7276 Wisconsin Ave,38.979875,-77.093522,8.0,103
Tacombi,93,7.0,188.42446704406052,2.0,4749 Bethesda Ave,38.979875,-77.093522,8.0,103
Seventh State Restaurant and Lounge,28,8.0,825.1228128309892,3.0,7707 Woodmont Ave,38.979875,-77.093522,8.0,103
maman,137,7.0,444.4107781455629,,7140 Bethesda Ln,38.979875,-77.093522,8.0,103
Wang Dynasty,175,8.0,541.8315877962681,2.0,4929 Bethesda Ave,38.979875,-77.093522,8.0,103
Zao Stamina Ramen,116,8.0,369.2062977681863,2.0,7345 Wisconsin Ave,38.979875,-77.093522,8.0,103
Woodmont Grill,1142,8.0,915.9145080143925,3.0,7715 Woodmont Ave,38.979875,-77.093522,8.0,103
Don Pollo,160,8.0,174.71435343100796,1.0,7007 Wisconsin Ave,38.979875,-77.093522,8.0,103
Vace,280,8.0,100.20927098827711,1.0,4705 Miller Ave,38.979875,-77.093522,8.0,103
Matchbox - Bethesda,140,7.0,332.17104556116186,2.0,7278 Woodmont Ave,38.979875,-77.093522,8.0,103
Harvey’s,85,9.0,462.3142232408044,2.0,513 W Broad St,38.885434,-77.173605,6.0,104
Preservation Biscuit Company,244,9.0,578.7120237776896,2.0,102 E Fairfax St,38.885434,-77.173605,6.0,104
Northside Social Falls Church,359,8.0,200.75225110208316,2.0,205 Park Ave,38.885434,-77.173605,6.0,104
Ellie Bird,75,9.0,1068.6030944347976,3.0,125 Founder's Ave,38.885434,-77.173605,6.0,104
NUE Elegantly Vietnamese,97,9.0,1078.2157238735138,,944 W Broad St,38.885434,-77.173605,6.0,104
Thompson Italian,242,8.0,427.2729978005911,3.0,124 N Washington St,38.885434,-77.173605,6.0,104
Takumi,401,9.0,530.7985311138418,2.0,310 S Washington St,38.885434,-77.173605,6.0,104
Cafe Kindred,538,8.0,707.0867019428192,2.0,450 N Washington St,38.885434,-77.173605,6.0,104
Spacebar,452,8.0,590.333195039732,2.0,709 W Broad St,38.885434,-77.173605,6.0,104
Wild Tacoz,167,9.0,898.0916919795249,2.0,7167 Lee Hwy,38.885434,-77.173605,6.0,104
Baddpizza - Falls Church,148,8.0,88.34369381828517,,346 W Broad St,38.885434,-77.173605,6.0,104
Borek-G,75,10.0,557.4685969496529,1.0,315 S Maple Ave,38.885434,-77.173605,6.0,104
Dominion Wine and Beer,211,9.0,1033.304355603361,2.0,107 Rowell Ct,38.885434,-77.173605,6.0,104
Dogwood Tavern,524,7.0,305.73721312804474,2.0,132 W Broad St,38.885434,-77.173605,6.0,104
Chasin Tails,47,8.0,1078.2157238735138,,944 W Broad St,38.885434,-77.173605,6.0,104
Yayla Bistro,654,9.0,969.5692537931127,2.0,2201 N Westmoreland St,38.885434,-77.173605,6.0,104
Caribbean Plate,618,8.0,618.5935344817923,2.0,133 E Annandale Rd,38.885434,-77.173605,6.0,104
La Tingeria,224,10.0,879.3426953982279,1.0,626 S Washington St,38.885434,-77.173605,6.0,104
Lucky Thai Restaurant,207,8.0,209.65348656214397,2.0,240 W Broad St,38.885434,-77.173605,6.0,104
Pupuseria La Familiar,34,9.0,535.8278499457256,,308 S Washington St,38.885434,-77.173605,6.0,104
La Tingeria,224,10.0,150.96320040196926,1.0,626 S Washington St,38.87972,-77.178408,11.0,105
Preservation Biscuit Company,244,9.0,549.3624949104284,2.0,102 E Fairfax St,38.87972,-77.178408,11.0,105
Harvey’s,85,9.0,783.3975084483156,2.0,513 W Broad St,38.87972,-77.178408,11.0,105
Wild Tacoz,167,9.0,146.7045461292755,2.0,7167 Lee Hwy,38.87972,-77.178408,11.0,105
Takumi,401,9.0,431.8846967229153,2.0,310 S Washington St,38.87972,-77.178408,11.0,105
Borek-G,75,10.0,256.61989239771793,1.0,315 S Maple Ave,38.87972,-77.178408,11.0,105
Northside Social Falls Church,359,8.0,741.0601022687446,2.0,205 Park Ave,38.87972,-77.178408,11.0,105
Thompson Italian,242,8.0,779.4730408467134,3.0,124 N Washington St,38.87972,-77.178408,11.0,105
Luzmary Bolivian Restaurant,136,8.0,85.05948700705663,2.0,7151 Lee Hwy,38.87972,-77.178408,11.0,105
Caribbean Plate,618,8.0,489.75311262009916,2.0,133 E Annandale Rd,38.87972,-77.178408,11.0,105
The Happy Tart,262,8.0,108.34220344760331,1.0,410 S Maple Ave,38.87972,-77.178408,11.0,105
l&J Restaurant,0,0.0,164.21903691293016,,7173 Lee Hwy,38.87972,-77.178408,11.0,105
Spacebar,452,8.0,878.4458464872569,2.0,709 W Broad St,38.87972,-77.178408,11.0,105
Pupuseria La Familiar,34,9.0,441.9464991647029,,308 S Washington St,38.87972,-77.178408,11.0,105
"Kamayan Fiesta, Filipino Asian American Cuisine",32,7.0,444.0719030635015,,301 S Washington St,38.87972,-77.178408,11.0,105
Pizzeria Orso,539,7.0,189.0857445381096,2.0,400 S Maple Ave,38.87972,-77.178408,11.0,105
Fanny's Restaurant,27,9.0,231.29783675109414,2.0,436 S Washington St,38.87972,-77.178408,11.0,105
Italian Cafe,156,7.0,133.0504147212656,2.0,7161 Lee Hwy,38.87972,-77.178408,11.0,105
Camba Cafe,10,9.0,159.76448356972602,,7177 Lee Hwy,38.87972,-77.178408,11.0,105
Super Chicken,280,8.0,242.95692648907266,1.0,422 S Washington St,38.87972,-77.178408,11.0,105
Ellie Bird,75,9.0,443.2515976400456,3.0,125 Founder's Ave,38.88837,-77.179832,5.0,106
NUE Elegantly Vietnamese,97,9.0,449.9039721293576,,944 W Broad St,38.88837,-77.179832,5.0,106
Harvey’s,85,9.0,205.26020320023366,2.0,513 W Broad St,38.88837,-77.179832,5.0,106
Dominion Wine and Beer,211,9.0,403.3774596298714,2.0,107 Rowell Ct,38.88837,-77.179832,5.0,106
Spacebar,452,8.0,92.56365890701838,2.0,709 W Broad St,38.88837,-77.179832,5.0,106
Lantern House,92,9.0,667.3650756237319,2.0,1067 W Broad St,38.88837,-77.179832,5.0,106
Chasin Tails,47,8.0,449.9039721293576,,944 W Broad St,38.88837,-77.179832,5.0,106
Sfizi Cafe,287,8.0,27.763055280927567,2.0,800 W Broad St,38.88837,-77.179832,5.0,106
Eastern House,1,10.0,834.1248068082509,,1109 W Broad St,38.88837,-77.179832,5.0,106
Preservation Biscuit Company,244,9.0,1113.2706624693199,2.0,102 E Fairfax St,38.88837,-77.179832,5.0,106
Northside Social Falls Church,359,8.0,825.8038257673245,2.0,205 Park Ave,38.88837,-77.179832,5.0,106
Roll Play Grill - Falls Church,20,8.0,449.9039721293576,,944 W Broad St,38.88837,-77.179832,5.0,106
Thompson Italian,242,8.0,1048.1046841279992,3.0,124 N Washington St,38.88837,-77.179832,5.0,106
Takumi,401,9.0,1014.3647057969212,2.0,310 S Washington St,38.88837,-77.179832,5.0,106
Cuates Grill,36,7.0,151.1188270742737,,5 22046-0000,38.88837,-77.179832,5.0,106
Plaka Grill,426,9.0,993.6090101411776,2.0,1216 W Broad St,38.88837,-77.179832,5.0,106
La Tingeria,224,10.0,1004.0636494504357,1.0,626 S Washington St,38.88837,-77.179832,5.0,106
Luzmila's Bolivian Restaurant,111,6.0,123.53880140387487,2.0,809 W Broad St,38.88837,-77.179832,5.0,106
Tasty Dumpling,124,8.0,851.0583620683909,2.0,1112 W Broad St,38.88837,-77.179832,5.0,106
Garden Grille and Bar,12,7.0,65.46846168520152,2.0,706 W Broad St,38.88837,-77.179832,5.0,106
Huncho House,134,8.0,349.2280547710382,,6451 America Blvd,38.9698,-76.9493,7.0,107
Cocineros,58,9.0,844.5254091911767,,3513 East-West Hwy,38.9698,-76.9493,7.0,107
Carolina Kitchen Bar & Grill,694,7.0,290.4914380978512,2.0,6501 America Blvd,38.9698,-76.9493,7.0,107
Sushinado & Teriyaki,173,8.0,348.90945425309485,2.0,6450 America Blvd,38.9698,-76.9493,7.0,107
Bonchon,240,7.0,247.26274409065553,2.0,6507 America Blvd,38.9698,-76.9493,7.0,107
Old Dominion Brewhouse,160,7.0,338.67242482836906,2.0,6504 America Blvd,38.9698,-76.9493,7.0,107
Miller Ale House - Hyattsville,127,6.0,990.8411787809214,2.0,3430 East-West Hwy,38.9698,-76.9493,7.0,107
Roots Natural Kitchen,10,10.0,1347.12783432148,,4420 Calvert Rd,38.9698,-76.9493,7.0,107
Kingston Arbor,73,7.0,602.2741150939834,2.0,3500 E West Hwy,38.9698,-76.9493,7.0,107
Carbon y Leña,35,8.0,1290.3432126414477,,6033 Baltimore Ave,38.9698,-76.9493,7.0,107
Amet Cafe,6,8.0,312.65432863325725,,6525 Belcrest Rd,38.9698,-76.9493,7.0,107
Shagga Coffee & Restaurant,414,9.0,1248.3727696781589,2.0,6040 Baltimore Ave,38.9698,-76.9493,7.0,107
Mezeh - Hyattsville,53,8.0,673.6702705187248,,3500 East-West Hwy,38.9698,-76.9493,7.0,107
Bento Sushi,2,9.0,370.79226192016984,,3702 East West Hwy,38.9698,-76.9493,7.0,107
Hook & Reel Cajun Seafood & Bar,35,7.0,559.6855596347519,2.0,3500 East-west Hwy,38.9698,-76.9493,7.0,107
Casa Dora,45,7.0,583.9947462080859,2.0,6211 Belcrest Rd,38.9698,-76.9493,7.0,107
Outback Steakhouse,270,5.0,728.6929746801744,2.0,3500 E West Hwy,38.9698,-76.9493,7.0,107
Olive Garden Italian Restaurant,221,6.0,846.7167241598801,2.0,3480 E West Hwy,38.9698,-76.9493,7.0,107
QDOBA Mexican Eats,69,6.0,368.98721078812406,1.0,6450 America Blvd,38.9698,-76.9493,7.0,107
Kelly's Cajun Grill,1,10.0,714.7087944257792,,3500 East-West Hwy,38.9698,-76.9493,7.0,107
Harvey’s,85,9.0,573.0346373106228,2.0,513 W Broad St,38.883601,-77.173438,6.0,108
Thompson Italian,242,8.0,298.4587649101552,3.0,124 N Washington St,38.883601,-77.173438,6.0,108
Preservation Biscuit Company,244,9.0,378.0972386603801,2.0,102 E Fairfax St,38.883601,-77.173438,6.0,108
Northside Social Falls Church,359,8.0,138.32606187564497,2.0,205 Park Ave,38.883601,-77.173438,6.0,108
Ellie Bird,75,9.0,1209.6184893567658,3.0,125 Founder's Ave,38.883601,-77.173438,6.0,108
NUE Elegantly Vietnamese,97,9.0,1214.9117208638977,,944 W Broad St,38.883601,-77.173438,6.0,108
Takumi,401,9.0,327.1592201377333,2.0,310 S Washington St,38.883601,-77.173438,6.0,108
Cafe Kindred,538,8.0,708.8446342347345,2.0,450 N Washington St,38.883601,-77.173438,6.0,108
Spacebar,452,8.0,708.0185032119239,2.0,709 W Broad St,38.883601,-77.173438,6.0,108
Wild Tacoz,167,9.0,754.6250324139451,2.0,7167 Lee Hwy,38.883601,-77.173438,6.0,108
Dogwood Tavern,524,7.0,142.77804838852617,2.0,132 W Broad St,38.883601,-77.173438,6.0,108
Borek-G,75,10.0,378.4537658169038,1.0,315 S Maple Ave,38.883601,-77.173438,6.0,108
Lucky Thai Restaurant,207,8.0,55.32483403404383,2.0,240 W Broad St,38.883601,-77.173438,6.0,108
Caribbean Plate,618,8.0,414.61820353537263,2.0,133 E Annandale Rd,38.883601,-77.173438,6.0,108
"Kamayan Fiesta, Filipino Asian American Cuisine",32,7.0,367.77877630653205,,301 S Washington St,38.883601,-77.173438,6.0,108
Pupuseria La Familiar,34,9.0,331.80373794474906,,308 S Washington St,38.883601,-77.173438,6.0,108
Ireland's Four Provinces,364,7.0,200.37535845530405,2.0,105 W Broad St,38.883601,-77.173438,6.0,108
La Tingeria,224,10.0,745.0473579225941,1.0,626 S Washington St,38.883601,-77.173438,6.0,108
Maneki Neko,332,7.0,55.57894650976457,2.0,238 W Broad St,38.883601,-77.173438,6.0,108
Hot N Juicy Crawfish,998,8.0,196.15858342470548,2.0,116 W Broad St,38.883601,-77.173438,6.0,108
Truong Tien Restaurant,16,10.0,422.25838314540056,,6763 Wilson Blvd,38.878085,-77.153953,5.0,109
Huong Viet Restaurant,1132,8.0,499.7263139170627,2.0,6785 Wilson Blvd,38.878085,-77.153953,5.0,109
Chickn Broth,28,9.0,422.0006955598044,,6757 Wilson Blvd,38.878085,-77.153953,5.0,109
Kao Sarn Thai Street Food,241,9.0,568.8984137420265,2.0,6795 Wilson Blvd,38.878085,-77.153953,5.0,109
FIREPAN Korean BBQ,476,8.0,536.4825668927808,2.0,6793 Wilson Blvd,38.878085,-77.153953,5.0,109
Hoang Viet Restaurant,25,9.0,498.467583337499,2.0,6785 Wilson Blvd,38.878085,-77.153953,5.0,109
Kien Giang Quan,185,8.0,565.47150920324,1.0,6795 Wilson Blvd,38.878085,-77.153953,5.0,109
Pho Ga Vang,47,8.0,439.36466542116506,,6767 Wilson Blvd,38.878085,-77.153953,5.0,109
The Great Greek Mediterranean Grill,79,9.0,834.0123469491047,,6410 Arlington Blvd,38.878085,-77.153953,5.0,109
Thanh Van Restaurant,111,9.0,560.4310465033328,1.0,6795 Wilson Blvd,38.878085,-77.153953,5.0,109
The Casual Pint - Falls Church,56,9.0,886.0646912392741,2.0,6410 Arlington Blvd,38.878085,-77.153953,5.0,109
Happy Lamb Hot Pot,486,8.0,573.4177949260625,2.0,6799 Wilson Blvd,38.878085,-77.153953,5.0,109
Diem Xua,4,10.0,561.9588292793894,,6799 Wilson Blvd,38.878085,-77.153953,5.0,109
One Tea House,83,8.0,487.0042176784639,1.0,6757 Wilson Blvd,38.878085,-77.153953,5.0,109
Cha Oc Gia Huy,8,10.0,487.0042176784639,,6757 Wilson Blvd,38.878085,-77.153953,5.0,109
Hong Kong Pearl Seafood Restaurant,1020,7.0,620.1813847937588,2.0,6286 Arlington Blvd,38.878085,-77.153953,5.0,109
Cafe Kindred,538,8.0,1259.02984623096,2.0,450 N Washington St,38.878085,-77.153953,5.0,109
Rice Paper,852,7.0,485.1951110367295,2.0,6775 Wilson Blvd,38.878085,-77.153953,5.0,109
KPOT Korean BBQ & Hot Pot,71,7.0,1016.0081144528292,,6249 Seven Corners Ctr,38.878085,-77.153953,5.0,109
Yayla Bistro,654,9.0,1207.4303196452759,2.0,2201 N Westmoreland St,38.878085,-77.153953,5.0,109
Preservation Biscuit Company,244,9.0,34.03886671535671,2.0,102 E Fairfax St,38.880612,-77.171891,11.0,110
Thompson Italian,242,8.0,267.6603678675941,3.0,124 N Washington St,38.880612,-77.171891,11.0,110
Takumi,401,9.0,145.18372710556423,2.0,310 S Washington St,38.880612,-77.171891,11.0,110
Harvey’s,85,9.0,900.9095043506396,2.0,513 W Broad St,38.880612,-77.171891,11.0,110
Northside Social Falls Church,359,8.0,391.81948534937766,2.0,205 Park Ave,38.880612,-77.171891,11.0,110
Wild Tacoz,167,9.0,707.3605455752902,2.0,7167 Lee Hwy,38.880612,-77.171891,11.0,110
Caribbean Plate,618,8.0,108.10386904012923,2.0,133 E Annandale Rd,38.880612,-77.171891,11.0,110
Panjshir,212,8.0,44.213615362162855,2.0,114 E Fairfax St,38.880612,-77.171891,11.0,110
Borek-G,75,10.0,331.90210445629066,1.0,315 S Maple Ave,38.880612,-77.171891,11.0,110
"Kamayan Fiesta, Filipino Asian American Cuisine",32,7.0,129.56608625547486,,301 S Washington St,38.880612,-77.171891,11.0,110
Pupuseria La Familiar,34,9.0,133.57299741745013,,308 S Washington St,38.880612,-77.171891,11.0,110
Cafe Kindred,538,8.0,741.9458868889445,2.0,450 N Washington St,38.880612,-77.171891,11.0,110
Dogwood Tavern,524,7.0,264.51952648154776,2.0,132 W Broad St,38.880612,-77.171891,11.0,110
Ireland's Four Provinces,364,7.0,193.33342678385344,2.0,105 W Broad St,38.880612,-77.171891,11.0,110
La Tingeria,224,10.0,723.0391713021854,1.0,626 S Washington St,38.880612,-77.171891,11.0,110
Clare and Don's,653,8.0,275.0856699085703,2.0,130 N Washington St,38.880612,-77.171891,11.0,110
Hot N Juicy Crawfish,998,8.0,241.2933904993805,2.0,116 W Broad St,38.880612,-77.171891,11.0,110
Yayla Bistro,654,9.0,1053.9240387223263,2.0,2201 N Westmoreland St,38.880612,-77.171891,11.0,110
Spacebar,452,8.0,1034.2726234636812,2.0,709 W Broad St,38.880612,-77.171891,11.0,110
Yume Sushi,737,9.0,1052.128954251147,3.0,2121 N Westmoreland St,38.880612,-77.171891,11.0,110
Harvey’s,85,9.0,161.48272561945242,2.0,513 W Broad St,38.887403,-77.176992,9.0,111
Ellie Bird,75,9.0,702.799837147261,3.0,125 Founder's Ave,38.887403,-77.176992,9.0,111
NUE Elegantly Vietnamese,97,9.0,712.958157504417,,944 W Broad St,38.887403,-77.176992,9.0,111
Spacebar,452,8.0,249.28897566327458,2.0,709 W Broad St,38.887403,-77.176992,9.0,111
Preservation Biscuit Company,244,9.0,889.6314829366125,2.0,102 E Fairfax St,38.887403,-77.176992,9.0,111
Dominion Wine and Beer,211,9.0,670.9946434541703,2.0,107 Rowell Ct,38.887403,-77.176992,9.0,111
Northside Social Falls Church,359,8.0,564.9485728094081,2.0,205 Park Ave,38.887403,-77.176992,9.0,111
Chasin Tails,47,8.0,712.958157504417,,944 W Broad St,38.887403,-77.176992,9.0,111
Eastern House,1,10.0,1098.9269826815403,,1109 W Broad St,38.887403,-77.176992,9.0,111
Thompson Italian,242,8.0,790.1947756337781,3.0,124 N Washington St,38.887403,-77.176992,9.0,111
Lantern House,92,9.0,934.1905453615273,2.0,1067 W Broad St,38.887403,-77.176992,9.0,111
Wild Tacoz,167,9.0,971.2940217416625,2.0,7167 Lee Hwy,38.887403,-77.176992,9.0,111
Takumi,401,9.0,806.2112859891048,2.0,310 S Washington St,38.887403,-77.176992,9.0,111
Koi Koi Sushi and Roll,354,8.0,71.16648199192159,2.0,450 W Broad St,38.887403,-77.176992,9.0,111
Sfizi Cafe,287,8.0,288.79828026828164,2.0,800 W Broad St,38.887403,-77.176992,9.0,111
Cafe Kindred,538,8.0,1033.3394206430373,2.0,450 N Washington St,38.887403,-77.176992,9.0,111
Borek-G,75,10.0,753.4239258851877,1.0,315 S Maple Ave,38.887403,-77.176992,9.0,111
La Tingeria,224,10.0,935.3866184476012,1.0,626 S Washington St,38.887403,-77.176992,9.0,111
Cuates Grill,36,7.0,146.10824527116912,,5 22046-0000,38.887403,-77.176992,9.0,111
Roll Play Grill - Falls Church,20,8.0,712.958157504417,,944 W Broad St,38.887403,-77.176992,9.0,111
Citizens and Culture,45,7.0,672.7859915236036,,8113 Georgia Ave,38.985404,-77.023082,3.0,112
The Breakfast Club,173,8.0,825.5612684116727,2.0,8240 Fenton St,38.985404,-77.023082,3.0,112
Kaldi's Social House,726,8.0,717.2138470713636,2.0,918 Silver Spring Ave,38.985404,-77.023082,3.0,112
Reggae Vibes Qzine,48,9.0,350.9572214321035,,7821 Eastern Ave,38.985404,-77.023082,3.0,112
Spice Street,121,9.0,891.1103914713927,,8242 Georgia Ave,38.985404,-77.023082,3.0,112
Crave Cafe,11,7.0,794.8716666176726,,1200 East-West Hwy,38.985404,-77.023082,3.0,112
Port-au-Prince Authentic Haitian Cuisine by Don Berto's Kitchen,92,8.0,323.3634950737384,2.0,7912 Georgia Ave,38.985404,-77.023082,3.0,112
Moh Moh Licious,112,9.0,675.7724971360482,1.0,7414 Georgia Ave NW,38.985404,-77.023082,3.0,112
Valenciana Wine Garden,2,9.0,938.0455422139626,,930 Bonifant St,38.985404,-77.023082,3.0,112
Quarry House Tavern,760,8.0,951.5735717963441,2.0,8401 Georgia Ave,38.985404,-77.023082,3.0,112
Mandalay Restaurant & Cafe,670,8.0,938.2052603893983,2.0,930 Bonifant St,38.985404,-77.023082,3.0,112
Underground Pizza - Silver Spring,152,8.0,854.5150992558512,,8235 Georgia Ave,38.985404,-77.023082,3.0,112
The Angry Jerk,110,7.0,824.3515634495639,,8223 Georgia Ave,38.985404,-77.023082,3.0,112
Black Lion Cafe,36,8.0,826.8962703956777,,8240 Fenton St,38.985404,-77.023082,3.0,112
Kook Kai's Thai Noodles,77,9.0,988.305135485632,2.0,939 Bonifant St,38.985404,-77.023082,3.0,112
Vicino Restaurante Italiano,160,8.0,599.6871993276086,2.0,959 Sligo Ave,38.985404,-77.023082,3.0,112
The Big Greek Cafe,874,9.0,824.58277185953,1.0,8213 Georgia Ave,38.985404,-77.023082,3.0,112
MohMoh Licious,9,9.0,673.4415830623311,1.0,7414 Georgia Ave NW,38.985404,-77.023082,3.0,112
Tomoka Coffee,16,8.0,353.50506488371815,,7711 Georgia Ave NW,38.985404,-77.023082,3.0,112
Firepan Korean BBQ,40,8.0,1011.1822770678388,,962 Wayne Ave,38.985404,-77.023082,3.0,112
The Salt Line - Bethesda,27,8.0,160.02518857396626,,7284 Woodmont Ave,38.981103,-77.097426,3.0,113
Hawkers Asian Street Food,691,8.0,73.74939130872268,2.0,7117 Bethesda Ln,38.981103,-77.097426,3.0,113
Mon Ami Gabi,1329,8.0,168.8713382592253,3.0,7239 Woodmont Ave,38.981103,-77.097426,3.0,113
PLANTA Bethesda,259,9.0,94.57210172585228,2.0,4910 Elm St,38.981103,-77.097426,3.0,113
Chiko,89,8.0,165.51219101489923,2.0,7280 Woodmont Ave,38.981103,-77.097426,3.0,113
Delhi Spice,46,10.0,171.5793342286833,2.0,4925 Bethesda Ave,38.981103,-77.097426,3.0,113
Maya Cuisine Restaurant & Bar,83,9.0,430.10466751897326,,7345-A Wisconsin Ave,38.981103,-77.097426,3.0,113
Barrel & Crow,515,8.0,963.0411971166227,2.0,4867 Cordell Ave,38.981103,-77.097426,3.0,113
Silver New American Brasserie,610,8.0,220.7671215760778,2.0,7150 Woodmont Ave,38.981103,-77.097426,3.0,113
Corella Café and Lounge,22,9.0,494.08566740293975,2.0,4646 Montgomery Ave,38.981103,-77.097426,3.0,113
Wang Dynasty,175,8.0,187.0872691102642,2.0,4929 Bethesda Ave,38.981103,-77.097426,3.0,113
maman,137,7.0,98.13592095360382,,7140 Bethesda Ln,38.981103,-77.097426,3.0,113
Seventh State Restaurant and Lounge,28,8.0,689.3802892468954,3.0,7707 Woodmont Ave,38.981103,-77.097426,3.0,113
True Food Kitchen,689,8.0,443.4465782563997,2.0,7100 Wisconsin Ave,38.981103,-77.097426,3.0,113
Woodmont Grill,1142,8.0,774.2640701313695,3.0,7715 Woodmont Ave,38.981103,-77.097426,3.0,113
Matchbox - Bethesda,140,7.0,130.68651823002577,2.0,7278 Woodmont Ave,38.981103,-77.097426,3.0,113
Tatte Bakery & Cafe,267,8.0,362.24521861041643,2.0,7276 Wisconsin Ave,38.981103,-77.097426,3.0,113
Terrain Cafe,147,7.0,125.58226836374547,,7228 Woodmont Ave,38.981103,-77.097426,3.0,113
Luke's Lobster Bethesda,402,8.0,94.11506474433958,2.0,7129 Bethesda Ln,38.981103,-77.097426,3.0,113
Cubano’s,89,9.0,924.0816993877979,2.0,4907 Cordell Ave,38.981103,-77.097426,3.0,113
Hawkers Asian Street Food,494,9.0,998.1473546338806,2.0,4201 Wilson Blvd,38.871822,-77.107906,4.0,114
